date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-06-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-05,California,State,Other,0.0,0.0,4.71428571428,0.462443946188
2022-06-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-06,California,State,Omicron,1493.0,99.87,1156.71428571428,99.594095940959
2022-06-06,California,State,Total,1495.0,100.0,1161.42857142857,100.0
2022-06-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-06,California,State,Other,2.0,0.13,4.57142857142,0.393603936039
2022-06-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-06,California,State,Epsilon,0.0,0.0,0.14285714285,0.012300123001
2022-06-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-07,California,State,Epsilon,0.0,0.0,0.14285714285,0.013041210224
2022-06-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-07,California,State,Other,1.0,0.08,2.28571428571,0.208659363589
2022-06-07,California,State,Omicron,1264.0,99.92,1093.0,99.778299426187
2022-06-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-07,California,State,Total,1265.0,100.0,1095.42857142857,100.0
2022-06-08,California,State,Total,908.0,100.0,1072.42857142857,100.0
2022-06-08,California,State,Other,1.0,0.11,1.71428571428,0.159850805914
2022-06-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-08,California,State,Omicron,907.0,99.89,1070.57142857142,99.826828293593
2022-06-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-08,California,State,Epsilon,0.0,0.0,0.14285714285,0.013320900493
2022-06-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-09,California,State,Epsilon,0.0,0.0,0.14285714285,0.013945056477
2022-06-09,California,State,Omicron,909.0,99.45,1022.71428571428,99.83265932227
2022-06-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-09,California,State,Other,5.0,0.55,1.57142857142,0.153395621252
2022-06-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-09,California,State,Total,914.0,100.0,1024.42857142857,100.0
2022-06-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-10,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-10,California,State,Omicron,892.0,99.11,998.0,99.757246894188
2022-06-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-10,California,State,Total,900.0,100.0,1000.42857142857,100.0
2022-06-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-10,California,State,Other,8.0,0.89,2.42857142857,0.242753105812
2022-06-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-11,California,State,Epsilon,1.0,0.16,0.14285714285,0.01465845793
2022-06-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-11,California,State,Omicron,614.0,99.68,971.85714285714,99.721489299326
2022-06-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-11,California,State,Other,1.0,0.16,2.57142857142,0.263852242744
2022-06-11,California,State,Total,616.0,100.0,974.57142857142,100.0
2022-06-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-12,California,State,Omicron,623.0,99.52,957.42857142857,99.672813801309
2022-06-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-12,California,State,Total,626.0,100.0,960.57142857142,100.0
2022-06-12,California,State,Epsilon,0.0,0.0,0.14285714285,0.014872099941
2022-06-12,California,State,Other,3.0,0.48,3.0,0.312314098751
2022-06-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-13,California,State,Epsilon,0.0,0.0,0.14285714285,0.015436863229
2022-06-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-13,California,State,Omicron,1241.0,99.36,921.42857142857,99.567767829577
2022-06-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-13,California,State,Other,7.0,0.56,3.71428571428,0.401358443964
2022-06-13,California,State,Delta,1.0,0.08,0.14285714285,0.015436863229
2022-06-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-13,California,State,Total,1249.0,100.0,925.42857142857,100.0
2022-06-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-14,California,State,Total,1010.0,100.0,889.0,100.0
2022-06-14,California,State,Delta,0.0,0.0,0.14285714285,0.016069419894
2022-06-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-14,California,State,Other,4.0,0.4,4.14285714285,0.466013176924
2022-06-14,California,State,Omicron,1006.0,99.6,884.57142857142,99.501847983288
2022-06-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-14,California,State,Epsilon,0.0,0.0,0.14285714285,0.016069419894
2022-06-15,California,State,Other,6.0,0.72,4.85714285714,0.553295362083
2022-06-15,California,State,Total,830.0,100.0,877.85714285714,100.0
2022-06-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-15,California,State,Omicron,824.0,99.28,872.71428571428,99.414157851912
2022-06-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-15,California,State,Epsilon,0.0,0.0,0.14285714285,0.016273393002
2022-06-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-15,California,State,Delta,0.0,0.0,0.14285714285,0.016273393002
2022-06-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-16,California,State,Other,15.0,1.72,6.28571428571,0.720956906439
2022-06-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-16,California,State,Epsilon,0.0,0.0,0.14285714285,0.016385384237
2022-06-16,California,State,Omicron,856.0,98.17,865.14285714285,99.229886940849
2022-06-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-16,California,State,Total,872.0,100.0,871.85714285714,100.0
2022-06-16,California,State,Delta,1.0,0.11,0.28571428571,0.032770768475
2022-06-17,California,State,Epsilon,0.0,0.0,0.14285714285,0.016992353441
2022-06-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-17,California,State,Omicron,681.0,99.85,835.0,99.320305862362
2022-06-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-17,California,State,Other,1.0,0.15,5.28571428571,0.628717077315
2022-06-17,California,State,Delta,0.0,0.0,0.28571428571,0.033984706882
2022-06-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-17,California,State,Total,682.0,100.0,840.71428571428,100.0
2022-06-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-18,California,State,Other,0.0,0.0,5.14285714285,0.620796689084
2022-06-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-18,California,State,Delta,0.0,0.0,0.28571428571,0.034488704949
2022-06-18,California,State,Total,530.0,100.0,828.42857142857,100.0
2022-06-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-18,California,State,Omicron,530.0,100.0,823.0,99.344714605967
2022-06-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-19,California,State,Other,1.0,0.17,4.85714285714,0.588948553612
2022-06-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-19,California,State,Total,600.0,100.0,824.71428571428,100.0
2022-06-19,California,State,Delta,0.0,0.0,0.28571428571,0.034644032565
2022-06-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-19,California,State,Omicron,599.0,99.83,819.57142857142,99.376407413823
2022-06-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-20,California,State,Omicron,875.0,99.43,767.28571428571,99.389341228719
2022-06-20,California,State,Total,880.0,100.0,772.0,100.0
2022-06-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-20,California,State,Delta,0.0,0.0,0.14285714285,0.018504811251
2022-06-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-20,California,State,Other,5.0,0.57,4.57142857142,0.59215396003
2022-06-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-21,California,State,Delta,0.0,0.0,0.14285714285,0.018878610534
2022-06-21,California,State,Other,7.0,0.78,5.0,0.660751368699
2022-06-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-21,California,State,Omicron,896.0,99.22,751.57142857142,99.320370020766
2022-06-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-21,California,State,Total,903.0,100.0,756.71428571428,100.0
2022-06-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-22,California,State,Total,879.0,100.0,763.71428571428,100.0
2022-06-22,California,State,Omicron,876.0,99.66,759.0,99.382716049383
2022-06-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-22,California,State,Other,3.0,0.34,4.57142857142,0.598578376356
2022-06-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-22,California,State,Delta,0.0,0.0,0.14285714285,0.018705574261
2022-06-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-23,California,State,Other,4.0,0.37,3.0,0.377765785213
2022-06-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-23,California,State,Total,1085.0,100.0,794.14285714285,100.0
2022-06-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-23,California,State,Omicron,1081.0,99.63,791.14285714285,99.622234214787
2022-06-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-24,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-24,California,State,Omicron,801.0,99.88,808.28571428571,99.630216587427
2022-06-24,California,State,Total,802.0,100.0,811.28571428571,100.0
2022-06-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-24,California,State,Other,1.0,0.12,3.0,0.369783412573
2022-06-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-25,California,State,Total,680.0,100.0,832.71428571428,100.0
2022-06-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-25,California,State,Other,1.0,0.15,3.14285714285,0.377423228684
2022-06-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-25,California,State,Omicron,679.0,99.85,829.57142857142,99.622576771316
2022-06-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-26,California,State,Omicron,705.0,100.0,844.71428571428,99.646107178969
2022-06-26,California,State,Other,0.0,0.0,3.0,0.353892821031
2022-06-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-26,California,State,Total,705.0,100.0,847.71428571428,100.0
2022-06-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-27,California,State,Other,7.0,0.4,3.28571428571,0.338285041918
2022-06-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-27,California,State,Omicron,1738.0,99.6,968.0,99.661714958082
2022-06-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-27,California,State,Total,1745.0,100.0,971.28571428571,100.0
2022-06-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-28,California,State,Total,1151.0,100.0,1006.71428571428,100.0
2022-06-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-28,California,State,Other,1.0,0.09,2.42857142857,0.241237405988
2022-06-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-28,California,State,Omicron,1150.0,99.91,1004.28571428571,99.758762594012
2022-06-28,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-29,California,State,Omicron,1086.0,99.91,1034.28571428571,99.793246037216
2022-06-29,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-29,California,State,Other,1.0,0.09,2.14285714285,0.206753962784
2022-06-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-29,California,State,Total,1087.0,100.0,1036.42857142857,100.0
2022-06-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-30,California,State,Total,1410.0,100.0,1082.85714285714,100.0
2022-06-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-30,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-30,California,State,Omicron,1402.0,99.43,1080.14285714285,99.749340369393
2022-06-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-30,California,State,Other,8.0,0.57,2.71428571428,0.250659630607
2022-06-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-01,California,State,Omicron,1409.0,99.79,1167.0,99.74358974359
2022-07-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-01,California,State,Other,3.0,0.21,3.0,0.25641025641
2022-07-01,California,State,Total,1412.0,100.0,1170.0,100.0
2022-07-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-02,California,State,Omicron,560.0,100.0,1150.0,99.752168525403
2022-07-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-02,California,State,Total,560.0,100.0,1152.85714285714,100.0
2022-07-02,California,State,Other,0.0,0.0,2.85714285714,0.247831474597
2022-07-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-03,California,State,Omicron,713.0,100.0,1151.14285714285,99.752413963852
2022-07-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-03,California,State,Other,0.0,0.0,2.85714285714,0.247586036148
2022-07-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-03,California,State,Total,713.0,100.0,1154.0,100.0
2022-07-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-04,California,State,Other,2.0,0.39,2.14285714285,0.219298245614
2022-07-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-04,California,State,Total,507.0,100.0,977.14285714285,100.0
2022-07-04,California,State,Omicron,505.0,99.61,975.0,99.780701754386
2022-07-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-05,California,State,Other,5.0,0.28,2.71428571428,0.253536162263
2022-07-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-05,California,State,Total,1805.0,100.0,1070.57142857142,100.0
2022-07-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-05,California,State,Omicron,1800.0,99.72,1067.85714285714,99.746463837737
2022-07-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-06,California,State,Total,1354.0,100.0,1108.71428571428,100.0
2022-07-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-06,California,State,Omicron,1351.0,99.78,1105.71428571428,99.729416312331
2022-07-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-06,California,State,Other,3.0,0.22,3.0,0.270583687669
2022-07-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-07,California,State,Other,2.0,0.15,2.14285714285,0.195771339076
2022-07-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-07,California,State,Omicron,1309.0,99.85,1092.42857142857,99.804228660924
2022-07-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-07,California,State,Total,1311.0,100.0,1094.57142857142,100.0
2022-07-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-08,California,State,Omicron,1232.0,99.76,1067.14285714285,99.799599198397
2022-07-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-08,California,State,Total,1235.0,100.0,1069.28571428571,100.0
2022-07-08,California,State,Other,3.0,0.24,2.14285714285,0.200400801603
2022-07-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-09,California,State,Total,723.0,100.0,1092.57142857142,100.0
2022-07-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-09,California,State,Omicron,723.0,100.0,1090.42857142857,99.803870292887
2022-07-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-09,California,State,Other,0.0,0.0,2.14285714285,0.196129707113
2022-07-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-10,California,State,Total,857.0,100.0,1113.14285714285,100.0
2022-07-10,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-10,California,State,Other,0.0,0.0,2.14285714285,0.19250513347
2022-07-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-10,California,State,Omicron,857.0,100.0,1111.0,99.80749486653
2022-07-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-11,California,State,Total,1638.0,100.0,1274.71428571428,100.0
2022-07-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-11,California,State,Omicron,1635.0,99.82,1272.42857142857,99.82068810938
2022-07-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-11,California,State,Other,3.0,0.18,2.28571428571,0.17931189062
2022-07-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-12,California,State,Other,7.0,0.44,2.57142857142,0.206635288715
2022-07-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-12,California,State,Omicron,1586.0,99.56,1241.85714285714,99.793364711285
2022-07-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-12,California,State,Total,1593.0,100.0,1244.42857142857,100.0
2022-07-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-13,California,State,Total,1326.0,100.0,1240.42857142857,100.0
2022-07-13,California,State,Other,9.0,0.68,3.42857142857,0.27640216515
2022-07-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-13,California,State,Omicron,1317.0,99.32,1237.0,99.72359783485
2022-07-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-14,California,State,Total,1195.0,100.0,1223.85714285714,100.0
2022-07-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-14,California,State,Omicron,1189.0,99.5,1219.85714285714,99.673164468309
2022-07-14,California,State,Other,6.0,0.5,4.0,0.326835531691
2022-07-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-15,California,State,Other,4.0,0.35,4.14285714285,0.341940808867
2022-07-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-15,California,State,Total,1149.0,100.0,1211.57142857142,100.0
2022-07-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-15,California,State,Omicron,1145.0,99.65,1207.42857142857,99.658059191133
2022-07-16,California,State,Omicron,994.0,100.0,1246.14285714285,99.668647166362
2022-07-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-16,California,State,Other,0.0,0.0,4.14285714285,0.331352833638
2022-07-16,California,State,Total,994.0,100.0,1250.28571428571,100.0
2022-07-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-17,California,State,Omicron,1010.0,100.0,1268.0,99.674340258282
2022-07-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-17,California,State,Delta,0.0,0.0,0.0,0.0
